"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"RELIANCE","EQ","16-Jan-2018","        949.15","        947.70","        947.70","        920.00","        923.80","        922.95","        930.84","    4948895","          4606622460.85","     112950"
"RELIANCE","EQ","17-Jan-2018","        922.95","        926.00","        929.00","        907.00","        924.10","        924.50","        921.46","    6036432","          5562354161.70","     113531"
"RELIANCE","EQ","18-Jan-2018","        924.50","        929.00","        929.60","        915.10","        922.00","        919.70","        922.33","    4289053","          3955927032.40","      96415"
"RELIANCE","EQ","19-Jan-2018","        919.70","        923.00","        934.40","        922.10","        934.20","        931.30","        928.48","    4559564","          4233444944.00","     104474"
"RELIANCE","EQ","22-Jan-2018","        931.30","        948.00","        974.30","        940.00","        970.20","        971.50","        959.81","   20892838","         20053133153.80","     324891"
"RELIANCE","EQ","23-Jan-2018","        971.50","        975.00","        990.95","        975.00","        982.05","        983.25","        984.66","   10298500","         10140509291.75","     189970"
"RELIANCE","EQ","24-Jan-2018","        983.25","        981.75","        981.75","        962.65","        967.95","        966.35","        968.16","    6532672","          6324642038.05","     112501"
"RELIANCE","EQ","25-Jan-2018","        966.35","        967.90","        972.00","        956.15","        963.95","        965.90","        963.99","    6249419","          6024404785.35","     124818"
"RELIANCE","EQ","29-Jan-2018","        965.90","        966.20","        977.30","        959.30","        963.70","        964.50","        968.68","    4524605","          4382895108.05","      98469"
"RELIANCE","EQ","30-Jan-2018","        964.50","        965.80","        965.80","        949.00","        950.00","        950.40","        956.43","    4198139","          4015232068.00","      67935"
"RELIANCE","EQ","31-Jan-2018","        950.40","        950.00","        964.50","        941.55","        962.00","        961.30","        958.82","    5738209","          5501909578.55","     118233"
"RELIANCE","EQ","01-Feb-2018","        961.30","        963.25","        972.60","        936.60","        945.00","        943.85","        955.08","    7554587","          7215260532.40","     126370"
"RELIANCE","EQ","02-Feb-2018","        943.85","        935.00","        943.95","        901.00","        901.90","        904.35","        917.50","   13242095","         12149575193.30","     233056"
"RELIANCE","EQ","05-Feb-2018","        904.35","        894.00","        912.50","        881.80","        907.00","        902.15","        902.03","    8773525","          7913964633.25","     208567"
"RELIANCE","EQ","06-Feb-2018","        902.15","        877.00","        898.00","        871.00","        893.40","        892.10","        884.19","   11000567","          9726627414.20","     223859"
"RELIANCE","EQ","07-Feb-2018","        892.10","        902.55","        905.40","        890.00","        892.45","        894.40","        897.52","    7100838","          6373167726.65","     167780"
"RELIANCE","EQ","08-Feb-2018","        894.40","        897.90","        910.65","        892.35","        906.20","        904.55","        903.17","    6320734","          5708726206.40","     184671"
"RELIANCE","EQ","09-Feb-2018","        904.55","        889.00","        902.00","        886.00","        899.95","        897.85","        895.97","    5294279","          4743532839.70","     134990"
"RELIANCE","EQ","12-Feb-2018","        897.85","        903.00","        918.20","        902.05","        914.00","        915.50","        910.17","    5429792","          4942032259.35","     117785"
"RELIANCE","EQ","14-Feb-2018","        915.50","        923.00","        942.50","        921.00","        929.00","        933.65","        930.90","   10170959","          9468181694.90","     207422"
"RELIANCE","EQ","15-Feb-2018","        933.65","        937.65","        945.75","        928.15","        936.10","        935.65","        938.06","    6109454","          5731058556.45","     110875"
"RELIANCE","EQ","16-Feb-2018","        935.65","        939.60","        942.60","        918.10","        920.45","        921.30","        930.32","    4401672","          4094973054.60","      89938"
"RELIANCE","EQ","19-Feb-2018","        921.30","        921.00","        932.00","        913.55","        928.30","        927.00","        922.39","    4087936","          3770665441.35","      76979"
