"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INDUSINDBK","EQ","05-Mar-2018","       1700.35","       1688.00","       1697.75","       1676.65","       1690.00","       1689.20","       1687.16","     789108","          1331350324.80","      39290"
"INDUSINDBK","EQ","06-Mar-2018","       1689.20","       1705.00","       1732.00","       1700.05","       1710.00","       1710.30","       1717.50","    1674469","          2875901354.95","      67062"
"INDUSINDBK","EQ","07-Mar-2018","       1710.30","       1701.00","       1713.95","       1686.20","       1708.95","       1704.25","       1701.83","    1138136","          1936915069.90","      58402"
"INDUSINDBK","EQ","08-Mar-2018","       1704.25","       1711.90","       1718.25","       1682.45","       1692.55","       1694.15","       1693.58","    1112679","          1884409736.75","      59177"
"INDUSINDBK","EQ","09-Mar-2018","       1694.15","       1702.00","       1708.20","       1685.00","       1699.00","       1697.55","       1697.90","    1281268","          2175460750.60","      36104"
"INDUSINDBK","EQ","12-Mar-2018","       1697.55","       1705.00","       1738.80","       1705.00","       1734.90","       1735.30","       1724.06","     858788","          1480605477.10","      30453"
"INDUSINDBK","EQ","13-Mar-2018","       1735.30","       1734.90","       1751.00","       1715.80","       1730.50","       1729.50","       1737.55","     797998","          1386561942.40","      28962"
"INDUSINDBK","EQ","14-Mar-2018","       1729.50","       1724.00","       1736.55","       1710.65","       1732.50","       1733.35","       1722.68","     685008","          1180047766.50","      24343"
"INDUSINDBK","EQ","15-Mar-2018","       1733.35","       1733.00","       1750.00","       1724.00","       1741.00","       1741.75","       1737.73","     604484","          1050431657.40","      19941"
"INDUSINDBK","EQ","16-Mar-2018","       1741.75","       1741.00","       1753.35","       1720.00","       1729.95","       1724.70","       1731.66","    2412430","          4177498547.70","      54555"
"INDUSINDBK","EQ","19-Mar-2018","       1724.70","       1731.00","       1732.95","       1713.05","       1716.00","       1718.80","       1720.25","    1392321","          2395139624.70","      47433"
