"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"SBIN","EQ","11-Jul-2018","        263.75","        262.65","        262.65","        257.90","        259.05","        259.10","        259.68","   12857179","          3338775884.75","      82878"
"SBIN","N2","11-Jul-2018","      10615.00","      10616.00","      10616.00","      10560.00","      10606.00","      10606.57","      10601.24","         37","              392246.00","         15"
"SBIN","N5","11-Jul-2018","      10829.23","      10860.00","      10867.99","      10832.00","      10846.00","      10860.64","      10855.07","        489","             5308129.47","         78"
"SBIN","EQ","12-Jul-2018","        259.10","        261.40","        264.50","        261.15","        262.00","        262.75","        263.07","   10642215","          2799695906.75","      89222"
"SBIN","N2","12-Jul-2018","      10606.57","      10656.00","      10656.00","      10620.00","      10620.00","      10620.00","      10635.88","         28","              297804.50","          8"
"SBIN","N5","12-Jul-2018","      10860.64","      10859.00","      10875.00","      10850.00","      10875.00","      10866.53","      10857.52","        356","             3865277.20","         60"
"SBIN","N6","12-Jul-2018","      10649.95","      10644.00","      10644.00","      10644.00","      10644.00","      10644.00","      10644.00","          1","               10644.00","          1"
"SBIN","EQ","13-Jul-2018","        262.75","        262.10","        262.40","        256.80","        257.35","        257.75","        258.26","   11976239","          3093017366.50","      86192"
"SBIN","N2","13-Jul-2018","      10620.00","      10700.00","      10700.00","      10615.00","      10615.00","      10615.06","      10668.62","         43","              458750.73","         10"
"SBIN","N5","13-Jul-2018","      10866.53","      10870.00","      10885.00","      10870.00","      10877.50","      10879.43","      10878.18","        125","             1359772.00","         16"
"SBIN","N6","13-Jul-2018","      10644.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","          1","               10650.00","          1"
"SBIN","EQ","16-Jul-2018","        257.75","        257.00","        257.50","        251.00","        251.10","        251.60","        253.33","    8965623","          2271251194.50","      69096"
"SBIN","N2","16-Jul-2018","      10615.06","      10571.01","      10645.00","      10571.01","      10645.00","      10631.66","      10619.27","         34","              361055.05","          8"
"SBIN","N5","16-Jul-2018","      10879.43","      10850.00","      10885.00","      10831.00","      10852.06","      10861.72","      10866.36","        444","             4824665.66","         37"
"SBIN","N6","16-Jul-2018","      10650.00","      10600.00","      10600.00","      10591.00","      10591.00","      10593.57","      10594.38","          8","               84755.00","          5"
"SBIN","EQ","17-Jul-2018","        251.60","        250.70","        259.85","        250.45","        258.95","        259.05","        254.84","   16067598","          4094594110.60","     130839"
"SBIN","N2","17-Jul-2018","      10631.66","      10645.00","      10645.00","      10643.00","      10645.00","      10645.00","      10644.92","         72","              766434.00","          8"
"SBIN","N5","17-Jul-2018","      10861.72","      10853.03","      10874.00","      10853.00","      10860.04","      10869.67","      10863.56","        118","             1281899.72","         34"
"SBIN","N6","17-Jul-2018","      10593.57","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","          1","               10650.00","          1"
"SBIN","EQ","18-Jul-2018","        259.05","        260.10","        262.50","        256.15","        260.50","        259.55","        259.11","   17641125","          4571016125.65","     104122"
"SBIN","N2","18-Jul-2018","      10645.00","      10650.00","      10650.00","      10632.00","      10648.00","      10636.05","      10637.87","         77","              819116.00","          5"
"SBIN","N5","18-Jul-2018","      10869.67","      10876.00","      10876.00","      10862.00","      10866.00","      10868.93","      10864.97","        467","             5073943.11","         52"
"SBIN","N6","18-Jul-2018","      10650.00","      10600.00","      10600.00","      10592.00","      10592.00","      10594.66","      10594.67","          3","               31784.00","          2"
"SBIN","EQ","19-Jul-2018","        259.55","        259.40","        263.50","        256.20","        260.30","        260.20","        260.67","    9958284","          2595782908.55","      73048"
"SBIN","N2","19-Jul-2018","      10636.05","      10648.00","      10650.00","      10640.00","      10640.00","      10643.07","      10645.71","        112","             1192320.00","         13"
"SBIN","N5","19-Jul-2018","      10868.93","      10866.00","      10879.50","      10866.00","      10872.00","      10876.33","      10871.83","        267","             2902778.00","         39"
"SBIN","N6","19-Jul-2018","      10594.66","      10600.00","      10600.00","      10591.20","      10591.20","      10592.97","      10592.97","          7","               74150.82","          3"
"SBIN","EQ","20-Jul-2018","        260.20","        259.90","        263.00","        258.55","        262.70","        261.50","        261.28","    6120163","          1599087719.85","      48921"
"SBIN","N2","20-Jul-2018","      10643.07","      10630.00","      10641.10","      10630.00","      10641.10","      10640.27","      10637.94","         14","              148931.10","          4"
"SBIN","N5","20-Jul-2018","      10876.33","      10879.95","      10885.00","      10872.00","      10885.00","      10883.66","      10877.92","        267","             2904403.70","         37"
"SBIN","N6","20-Jul-2018","      10592.97","      10600.10","      10600.10","      10580.00","      10580.00","      10580.00","      10586.48","         45","              476391.60","          6"
"SBIN","EQ","23-Jul-2018","        261.50","        262.00","        267.50","        260.60","        266.60","        266.35","        263.69","   17013119","          4486111462.45","      90699"
"SBIN","N2","23-Jul-2018","      10640.27","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","         10","              106500.00","          1"
"SBIN","N5","23-Jul-2018","      10883.66","      10880.95","      10900.00","      10872.00","      10886.05","      10886.05","      10895.15","        270","             2941690.80","         30"
"SBIN","N6","23-Jul-2018","      10580.00","      10600.00","      10600.00","      10600.00","      10600.00","      10600.00","      10600.00","         10","              106000.00","          2"
"SBIN","EQ","24-Jul-2018","        266.35","        267.20","        269.20","        265.55","        266.65","        266.85","        267.44","    9320281","          2492636063.30","      90287"
"SBIN","N2","24-Jul-2018","      10650.00","      10650.00","      10670.00","      10638.00","      10670.00","      10670.00","      10669.07","        429","             4577030.80","          9"
"SBIN","N5","24-Jul-2018","      10886.05","      10900.00","      10911.00","      10900.00","      10910.00","      10907.39","      10908.50","        252","             2748941.00","         30"
"SBIN","EQ","25-Jul-2018","        266.85","        268.00","        272.85","        265.65","        271.35","        271.85","        269.11","   13099277","          3525203615.45","     102919"
"SBIN","N2","25-Jul-2018","      10670.00","      10669.00","      10670.00","      10640.02","      10640.02","      10640.02","      10668.93","         30","              320068.02","          7"
"SBIN","N5","25-Jul-2018","      10907.39","      10909.00","      10915.00","      10909.00","      10915.00","      10915.00","      10912.63","        104","             1134913.00","         20"
"SBIN","N6","25-Jul-2018","      10600.00","      10606.00","      10606.00","      10606.00","      10606.00","      10606.00","      10606.00","          2","               21212.00","          2"
"SBIN","EQ","26-Jul-2018","        271.85","        275.10","        289.40","        274.20","        289.25","        287.70","        283.14","   53496546","         15147160236.80","     310433"
"SBIN","N5","26-Jul-2018","      10915.00","      10900.00","      10920.00","      10900.00","      10910.00","      10910.94","      10909.46","        135","             1472777.05","         20"
"SBIN","N6","26-Jul-2018","      10606.00","      10605.00","      10605.00","      10587.00","      10587.00","      10594.20","      10594.20","         25","              264855.00","          2"
"SBIN","EQ","27-Jul-2018","        287.70","        289.50","        297.00","        285.10","        286.55","        286.75","        290.46","   32175436","          9345552307.45","     220319"
"SBIN","N5","27-Jul-2018","      10910.94","      10900.00","      10917.75","      10885.00","      10897.00","      10917.14","      10902.40","        171","             1864310.90","         34"
"SBIN","N6","27-Jul-2018","      10594.20","      10595.00","      10595.00","      10595.00","      10595.00","      10595.00","      10595.00","          1","               10595.00","          1"
"SBIN","EQ","30-Jul-2018","        286.75","        289.20","        299.55","        289.20","        296.50","        297.40","        296.67","   40949610","         12148359327.55","     268957"
"SBIN","N2","30-Jul-2018","      10640.02","      10642.00","      10700.00","      10642.00","      10700.00","      10700.00","      10680.30","         53","              566056.00","          4"
"SBIN","N5","30-Jul-2018","      10917.14","      10875.00","      10917.50","      10875.00","      10917.50","      10912.69","      10907.41","        400","             4362965.49","         21"
"SBIN","N6","30-Jul-2018","      10595.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","          1","               10650.00","          1"
"SBIN","EQ","31-Jul-2018","        297.40","        297.00","        302.40","        291.80","        293.60","        293.50","        296.17","   36510328","         10813312086.10","     254603"
"SBIN","N2","31-Jul-2018","      10700.00","      10638.00","      10670.00","      10638.00","      10670.00","      10670.00","      10658.29","          7","               74608.00","          3"
"SBIN","N5","31-Jul-2018","      10912.69","      10925.00","      10935.00","      10906.00","      10935.00","      10916.89","      10914.24","        374","             4081923.93","         40"
"SBIN","N6","31-Jul-2018","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","      10650.00","          1","               10650.00","          1"
"SBIN","EQ","01-Aug-2018","        293.50","        294.50","        298.00","        288.35","        294.30","        295.10","        292.95","   33885474","          9926744009.10","     181159"
"SBIN","N2","01-Aug-2018","      10670.00","      10700.00","      10710.00","      10700.00","      10700.00","      10700.00","      10700.69","         29","              310320.00","          4"
"SBIN","N5","01-Aug-2018","      10916.89","      10910.00","      10930.00","      10910.00","      10915.50","      10917.54","      10919.33","         57","              622402.00","          5"
"SBIN","EQ","02-Aug-2018","        295.10","        293.00","        296.40","        290.55","        294.00","        293.90","        294.02","   15665209","          4605847684.30","     104001"
"SBIN","N2","02-Aug-2018","      10700.00","      10750.00","      10750.00","      10730.00","      10730.00","      10730.00","      10744.29","          7","               75210.00","          2"
"SBIN","N5","02-Aug-2018","      10917.54","      10930.00","      10950.00","      10920.00","      10950.00","      10940.69","      10938.31","        444","             4856609.84","         40"
"SBIN","EQ","03-Aug-2018","        293.90","        294.60","        299.95","        294.50","        299.90","        299.25","        297.30","   18254462","          5427128722.80","     114223"
"SBIN","N5","03-Aug-2018","      10940.69","      10925.00","      10965.00","      10925.00","      10946.00","      10946.00","      10945.73","        186","             2035905.78","         29"
"SBIN","EQ","06-Aug-2018","        299.25","        300.60","        311.35","        300.60","        308.90","        308.50","        307.52","   31576923","          9710678524.40","     204045"
"SBIN","N2","06-Aug-2018","      10730.00","      10750.00","      10750.00","      10750.00","      10750.00","      10750.00","      10750.00","          2","               21500.00","          1"
"SBIN","N5","06-Aug-2018","      10946.00","      10945.00","      10999.90","      10945.00","      10998.00","      10999.02","      10969.25","        239","             2621651.60","         46"
"SBIN","EQ","07-Aug-2018","        308.50","        309.85","        311.70","        303.05","        303.90","        304.05","        306.47","   23929123","          7333537261.10","     128953"
"SBIN","N2","07-Aug-2018","      10750.00","      10751.00","      10800.00","      10751.00","      10761.00","      10787.00","      10780.42","         12","              129364.99","          8"
"SBIN","N5","07-Aug-2018","      10999.02","      10950.00","      11084.00","      10950.00","      11070.00","      11064.82","      11037.80","        538","             5938334.00","         85"
"SBIN","N6","07-Aug-2018","      10650.00","      10655.00","      10655.00","      10655.00","      10655.00","      10655.00","      10655.00","          1","               10655.00","          1"
"SBIN","EQ","08-Aug-2018","        304.05","        304.05","        310.90","        303.05","        309.85","        308.70","        306.82","   20498279","          6289345452.95","     117900"
"SBIN","N2","08-Aug-2018","      10787.00","      10800.00","      10801.00","      10800.00","      10801.00","      10801.00","      10800.02","         54","              583201.00","         11"
"SBIN","N5","08-Aug-2018","      11064.82","      10950.00","      11100.00","      10950.00","      11098.00","      11097.52","      11087.78","        266","             2949349.93","         44"
"SBIN","N6","08-Aug-2018","      10655.00","      10720.00","      10720.00","      10720.00","      10720.00","      10720.00","      10720.00","         49","              525280.00","         11"
"SBIN","EQ","09-Aug-2018","        308.70","        312.95","        319.85","        310.15","        317.65","        317.40","        316.25","   46464355","         14694257497.00","     243879"
"SBIN","N2","09-Aug-2018","      10801.00","      10839.00","      10875.00","      10810.01","      10875.00","      10874.99","      10855.95","         26","              282254.61","         14"
"SBIN","N5","09-Aug-2018","      11097.52","      11052.00","      11159.00","      11052.00","      11074.15","      11074.15","      11125.29","        340","             3782599.73","         38"
"SBIN","N6","09-Aug-2018","      10720.00","      10730.00","      10730.00","      10730.00","      10730.00","      10730.00","      10730.00","         15","              160950.00","          5"
"SBIN","EQ","10-Aug-2018","        317.40","        317.65","        326.40","        300.50","        302.70","        304.45","        313.30","  111510771","         34935877724.25","     565857"
"SBIN","N2","10-Aug-2018","      10874.99","      10859.90","      10860.00","      10770.00","      10770.00","      10775.39","      10794.08","         95","             1025437.57","         21"
"SBIN","N5","10-Aug-2018","      11074.15","      11060.00","      11100.00","      10995.00","      11050.00","      11044.60","      11025.22","        351","             3869853.71","         36"
"SBIN","N6","10-Aug-2018","      10730.00","      10735.00","      10735.00","      10730.00","      10730.00","      10730.00","      10730.29","         17","              182415.00","          7"
"SBIN","EQ","13-Aug-2018","        304.45","        296.00","        302.80","        291.10","        296.70","        294.15","        295.95","   58127432","         17203092198.15","     256293"
"SBIN","N5","13-Aug-2018","      11044.60","      11044.00","      11057.50","      11000.00","      11034.00","      11034.24","      11025.44","        268","             2954817.80","         46"
"SBIN","N6","13-Aug-2018","      10730.00","      10665.00","      10665.00","      10665.00","      10665.00","      10665.00","      10665.00","          9","               95985.00","          1"
"SBIN","EQ","14-Aug-2018","        294.15","        296.70","        298.95","        293.35","        295.00","        294.90","        295.85","   25294933","          7483493517.25","     156944"
"SBIN","N2","14-Aug-2018","      10775.39","      10732.00","      10732.00","      10720.00","      10725.00","      10725.66","      10725.67","         75","              804425.00","         11"
"SBIN","N5","14-Aug-2018","      11034.24","      10968.15","      11025.00","      10962.00","      11015.00","      10978.02","      10994.65","       1238","            13611377.85","        107"
"SBIN","N6","14-Aug-2018","      10665.00","      10631.00","      10800.00","      10631.00","      10800.00","      10799.50","      10732.50","          4","               42930.00","          4"
"SBIN","EQ","16-Aug-2018","        294.90","        293.50","        298.40","        290.25","        293.00","        292.70","        294.21","   31083900","          9145252870.50","     150833"
"SBIN","N2","16-Aug-2018","      10725.66","      10800.00","      10800.00","      10750.00","      10750.00","      10758.52","      10774.91","        116","             1249890.00","         29"
"SBIN","N5","16-Aug-2018","      10978.02","      10965.00","      10999.00","      10931.00","      10970.00","      10970.00","      10958.79","        556","             6093086.50","         91"
"SBIN","EQ","17-Aug-2018","        292.70","        295.00","        302.70","        294.05","        302.20","        302.10","        298.51","   21931134","          6546643266.80","     157302"
"SBIN","N2","17-Aug-2018","      10758.52","      10721.00","      10721.00","      10721.00","      10721.00","      10721.00","      10721.00","          2","               21442.00","          1"
"SBIN","N5","17-Aug-2018","      10970.00","      10981.00","      11020.00","      10980.00","      11020.00","      11020.00","      10984.97","        246","             2702303.50","         31"
"SBIN","EQ","20-Aug-2018","        302.10","        304.10","        308.70","        303.60","        307.60","        307.65","        306.04","   20240462","          6194434181.05","     188475"
"SBIN","N2","20-Aug-2018","      10721.00","      10800.00","      10800.00","      10723.00","      10723.00","      10724.56","      10726.03","        103","             1104781.47","          7"
"SBIN","N5","20-Aug-2018","      11020.00","      11020.00","      11022.00","      11020.00","      11022.00","      11022.00","      11021.05","         84","              925768.00","         30"
"SBIN","EQ","21-Aug-2018","        307.65","        308.30","        308.85","        303.35","        307.10","        307.00","        305.65","   14139592","          4321728675.40","     115293"
"SBIN","N2","21-Aug-2018","      10724.56","      10733.00","      10756.00","      10725.50","      10756.00","      10750.50","      10730.03","         30","              321901.00","          6"
"SBIN","N5","21-Aug-2018","      11022.00","      11020.00","      11034.96","      11010.00","      11020.00","      11020.00","      11023.02","        128","             1410946.93","         18"
"SBIN","EQ","23-Aug-2018","        307.00","        306.95","        306.95","        298.30","        302.45","        302.45","        302.26","   22721004","          6867573579.00","     163137"
"SBIN","N2","23-Aug-2018","      10750.50","      10750.00","      10750.00","      10720.50","      10725.00","      10725.00","      10727.33","         93","              997642.07","          9"
"SBIN","N5","23-Aug-2018","      11020.00","      11011.10","      11069.00","      10999.00","      11060.00","      11060.00","      11028.41","        409","             4510620.05","         31"
"SBIN","N6","23-Aug-2018","      10799.50","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","         15","              161100.00","          5"
"SBIN","EQ","24-Aug-2018","        302.45","        300.60","        305.70","        299.00","        300.60","        300.45","        301.58","   18869585","          5690666054.85","     167126"
"SBIN","N2","24-Aug-2018","      10725.00","      10713.00","      10734.80","      10611.10","      10690.00","      10696.14","      10692.56","        187","             1999508.00","         41"
"SBIN","N5","24-Aug-2018","      11060.00","      11055.00","      11070.00","      11020.00","      11070.00","      11064.62","      11049.57","        226","             2497202.95","         26"
"SBIN","EQ","27-Aug-2018","        300.45","        304.00","        310.35","        303.30","        306.95","        308.00","        307.92","   28111768","          8656283074.95","     178623"
"SBIN","N2","27-Aug-2018","      10696.14","      10750.00","      10768.00","      10740.00","      10768.00","      10768.00","      10745.37","         15","              161180.50","          9"
"SBIN","N5","27-Aug-2018","      11064.62","      11030.00","      11068.50","      11030.00","      11055.00","      11051.66","      11041.93","        120","             1325031.50","         21"
"SBIN","N6","27-Aug-2018","      10740.00","      10740.00","      10740.00","      10640.00","      10640.00","      10640.00","      10690.00","          4","               42760.00","          3"
"SBIN","EQ","28-Aug-2018","        308.00","        308.05","        310.25","        303.40","        305.80","        305.35","        305.76","   16890236","          5164353820.65","     125093"
"SBIN","N2","28-Aug-2018","      10768.00","      10799.00","      10800.00","      10799.00","      10800.00","      10799.97","      10799.89","         22","              237597.60","          7"
"SBIN","N5","28-Aug-2018","      11051.66","      11000.00","      11070.00","      11000.00","      11060.00","      11060.00","      11057.92","        322","             3560650.00","         71"
"SBIN","N6","28-Aug-2018","      10640.00","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","          8","               85920.00","          3"
"SBIN","EQ","29-Aug-2018","        305.35","        306.80","        312.00","        305.75","        309.85","        309.70","        309.64","   24320824","          7530680131.35","     168632"
"SBIN","N2","29-Aug-2018","      10799.97","      10795.00","      10799.00","      10795.00","      10799.00","      10798.98","      10797.66","         36","              388715.80","          8"
"SBIN","N5","29-Aug-2018","      11060.00","      11099.00","      11099.00","      11000.00","      11098.00","      11098.00","      11071.13","        163","             1804594.98","         28"
"SBIN","EQ","30-Aug-2018","        309.70","        309.30","        310.50","        306.00","        308.90","        308.60","        307.95","   19935935","          6139213576.70","     112027"
"SBIN","N2","30-Aug-2018","      10798.98","      10800.00","      10800.00","      10800.00","      10800.00","      10800.00","      10800.00","          1","               10800.00","          1"
"SBIN","N5","30-Aug-2018","      11098.00","      11090.00","      11090.00","      11045.00","      11055.00","      11055.03","      11061.45","        109","             1205697.60","         23"
"SBIN","N6","30-Aug-2018","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","      10740.00","         12","              128880.00","          5"
"SBIN","EQ","31-Aug-2018","        308.60","        307.90","        310.65","        304.55","        310.30","        309.60","        307.85","   18100140","          5572062957.15","     105308"
"SBIN","N2","31-Aug-2018","      10800.00","      10790.00","      10790.00","      10760.00","      10765.00","      10765.00","      10765.48","        300","             3229643.50","         29"
"SBIN","N5","31-Aug-2018","      11055.03","      11150.00","      11155.00","      11090.00","      11149.00","      11137.76","      11134.10","        347","             3863532.81","         52"
"SBIN","N6","31-Aug-2018","      10740.00","      10740.00","      10750.00","      10740.00","      10750.00","      10750.00","      10741.00","         20","              214820.00","          7"
"SBIN","EQ","03-Sep-2018","        309.60","        312.50","        312.50","        304.80","        305.65","        306.35","        310.10","   14708076","          4560944743.85","      94708"
"SBIN","N2","03-Sep-2018","      10765.00","      10750.00","      10890.00","      10750.00","      10762.00","      10762.00","      10778.57","          7","               75450.00","          3"
"SBIN","N5","03-Sep-2018","      11137.76","      11090.00","      11160.00","      11050.00","      11080.01","      11080.26","      11098.12","        373","             4139600.10","         51"
"SBIN","N6","03-Sep-2018","      10750.00","      10750.00","      10750.00","      10666.00","      10700.00","      10700.00","      10704.75","        111","             1188227.15","         23"
"SBIN","EQ","04-Sep-2018","        306.35","        306.80","        307.45","        295.45","        296.25","        296.40","        303.13","   42859084","         12991766170.45","     149148"
"SBIN","N2","04-Sep-2018","      10762.00","      10751.00","      10844.99","      10751.00","      10754.00","      10754.00","      10805.16","         19","              205297.95","          7"
"SBIN","N5","04-Sep-2018","      11080.26","      11100.00","      11105.00","      11050.00","      11079.00","      11062.66","      11062.87","        444","             4911913.83","         56"
"SBIN","N6","04-Sep-2018","      10700.00","      10700.00","      10700.00","      10652.00","      10652.00","      10655.71","      10673.43","        105","             1120710.51","         29"
"SBIN","EQ","05-Sep-2018","        296.40","        296.50","        298.85","        290.40","        296.90","        296.55","        295.18","   22922686","          6766403146.00","     148306"
"SBIN","N5","05-Sep-2018","      11062.66","      11074.90","      11075.00","      11041.00","      11047.00","      11055.14","      11057.36","        202","             2233586.70","         46"
"SBIN","N6","05-Sep-2018","      10655.71","      10874.00","      10874.00","      10774.00","      10781.00","      10775.75","      10827.90","         10","              108279.00","          8"
"SBIN","EQ","06-Sep-2018","        296.55","        298.00","        299.85","        294.50","        294.90","        296.45","        297.34","   18001336","          5352603390.05","     111206"
"SBIN","N2","06-Sep-2018","      10754.00","      10751.00","      10780.00","      10750.00","      10780.00","      10770.04","      10758.10","         18","              193645.80","          9"
"SBIN","N5","06-Sep-2018","      11055.14","      11070.00","      11080.00","      11030.00","      11060.00","      11041.09","      11052.76","        611","             6753234.85","         48"
"SBIN","EQ","07-Sep-2018","        296.45","        295.90","        295.90","        289.45","        291.10","        291.65","        291.75","   23716678","          6919285169.30","     150105"
"SBIN","N2","07-Sep-2018","      10770.04","      10780.00","      10780.00","      10750.00","      10778.00","      10778.00","      10769.13","         23","              247690.00","          5"
"SBIN","N5","07-Sep-2018","      11041.09","      11000.01","      11050.00","      11000.01","      11048.00","      11039.27","      11041.14","        256","             2826532.67","         53"
"SBIN","EQ","10-Sep-2018","        291.65","        290.65","        293.25","        283.80","        284.50","        284.85","        287.90","   23354395","          6723742577.50","     146448"
"SBIN","N2","10-Sep-2018","      10778.00","      10721.00","      10800.00","      10715.00","      10800.00","      10792.10","      10765.10","         59","              635140.95","         13"
"SBIN","N5","10-Sep-2018","      11039.27","      11107.00","      11110.00","      11070.00","      11095.00","      11094.07","      11084.69","        374","             4145673.64","         68"
"SBIN","N6","10-Sep-2018","      10775.75","      10850.00","      10850.00","      10850.00","      10850.00","      10850.00","      10850.00","          1","               10850.00","          1"
"SBIN","EQ","11-Sep-2018","        284.85","        287.35","        291.45","        281.65","        282.00","        282.60","        287.14","   28361400","          8143774015.90","     164245"
"SBIN","N2","11-Sep-2018","      10792.10","      10736.00","      10751.00","      10735.50","      10740.00","      10749.03","      10748.10","        151","             1622962.96","         24"
"SBIN","N5","11-Sep-2018","      11094.07","      11109.00","      11110.00","      11077.00","      11077.00","      11077.00","      11095.39","        132","             1464592.00","         28"
"SBIN","EQ","12-Sep-2018","        282.60","        284.00","        286.70","        280.00","        285.85","        285.30","        283.62","   22717796","          6443164746.85","     147354"
"SBIN","N2","12-Sep-2018","      10749.03","      10750.00","      10750.00","      10730.00","      10750.00","      10750.00","      10748.23","        113","             1214550.00","         22"
"SBIN","N5","12-Sep-2018","      11077.00","      11070.00","      11108.00","      11070.00","      11080.00","      11076.14","      11077.60","         80","              886208.00","         21"
"SBIN","N6","12-Sep-2018","      10850.00","      10700.00","      10700.01","      10700.00","      10700.01","      10700.01","      10700.00","         23","              246100.03","          4"
"SBIN","EQ","14-Sep-2018","        285.30","        290.10","        291.80","        288.70","        290.65","        290.65","        290.29","   15149585","          4397839262.05","     101589"
"SBIN","N2","14-Sep-2018","      10750.00","      10751.00","      10751.00","      10750.00","      10750.00","      10750.00","      10750.04","        268","             2881010.00","         20"
"SBIN","N5","14-Sep-2018","      11076.14","      11060.00","      11149.99","      11060.00","      11147.99","      11144.63","      11110.33","        194","             2155403.41","         54"
"SBIN","EQ","17-Sep-2018","        290.65","        288.50","        288.50","        284.10","        285.10","        285.30","        285.73","   16089996","          4597425846.05","      97436"
"SBIN","N2","17-Sep-2018","      10750.00","      10760.00","      10770.00","      10750.00","      10770.00","      10770.00","      10755.14","         69","              742105.00","          9"
"SBIN","N5","17-Sep-2018","      11144.63","      11144.80","      11144.95","      11115.00","      11122.00","      11123.37","      11129.07","        217","             2415009.10","         68"
"SBIN","EQ","18-Sep-2018","        285.30","        285.00","        286.90","        272.40","        273.60","        273.80","        277.31","   33901000","          9401220053.45","     177012"
"SBIN","N2","18-Sep-2018","      10770.00","      10750.00","      10799.99","      10747.70","      10799.99","      10799.99","      10750.72","        204","             2193147.67","         26"
"SBIN","N5","18-Sep-2018","      11123.37","      11125.00","      11125.00","      11114.95","      11116.01","      11115.91","      11119.98","        205","             2279595.96","         16"
"SBIN","EQ","19-Sep-2018","        273.80","        275.40","        282.85","        270.50","        271.15","        271.50","        273.54","   40759431","         11149465640.85","     219193"
"SBIN","N2","19-Sep-2018","      10799.99","      10830.00","      10830.00","      10800.00","      10830.00","      10830.00","      10805.00","         12","              129660.00","          4"
"SBIN","N5","19-Sep-2018","      11115.91","      11140.00","      11140.00","      11080.00","      11106.00","      11107.25","      11117.35","        135","             1500841.90","         31"
"SBIN","EQ","21-Sep-2018","        271.50","        274.20","        279.45","        253.40","        270.45","        270.60","        272.26","   39308482","         10701950600.75","     218461"
"SBIN","N2","21-Sep-2018","      10830.00","      10801.15","      10820.00","      10751.00","      10820.00","      10819.23","      10817.61","        216","             2336603.91","         10"
"SBIN","N5","21-Sep-2018","      11107.25","      11082.00","      11150.00","      10900.00","      10970.00","      10985.01","      10990.12","       1115","            12253987.90","        150"
"SBIN","N6","21-Sep-2018","      10700.01","      10750.00","      10750.00","      10712.00","      10712.00","      10723.33","      10735.88","         34","              365020.00","         15"
"SBIN","EQ","24-Sep-2018","        270.60","        272.70","        273.00","        262.60","        263.35","        264.35","        266.54","   24633374","          6565808186.65","     124419"
"SBIN","N2","24-Sep-2018","      10819.23","      10751.00","      10751.00","      10600.00","      10707.00","      10722.01","      10687.99","         90","              961919.25","         23"
"SBIN","N5","24-Sep-2018","      10985.01","      10955.00","      11000.00","      10900.00","      10900.00","      10935.59","      10956.72","        411","             4503213.96","        104"
"SBIN","EQ","25-Sep-2018","        264.35","        264.00","        272.95","        260.80","        272.50","        270.90","        265.54","   28948831","          7687199315.20","     182855"
"SBIN","N2","25-Sep-2018","      10722.01","      10800.00","      10800.00","      10705.00","      10724.00","      10724.00","      10729.38","        127","             1362631.00","         15"
"SBIN","N5","25-Sep-2018","      10935.59","      10999.00","      11015.00","      10940.00","      10970.10","      10970.10","      10972.79","        245","             2688333.10","         40"
"SBIN","N6","25-Sep-2018","      10723.33","      10750.00","      10750.00","      10728.00","      10728.00","      10728.00","      10739.00","          2","               21478.00","          2"
"SBIN","EQ","26-Sep-2018","        270.90","        274.00","        274.00","        262.75","        263.00","        263.85","        266.42","   23951904","          6381336197.15","     155258"
"SBIN","N2","26-Sep-2018","      10724.00","      10750.00","      10789.99","      10725.12","      10730.21","      10730.21","      10756.71","         36","              387241.66","         11"
"SBIN","N5","26-Sep-2018","      10970.10","      11025.00","      11058.00","      10991.00","      11025.00","      11025.00","      11002.52","        232","             2552583.86","         21"
"SBIN","N6","26-Sep-2018","      10728.00","      10730.01","      10869.00","      10730.01","      10869.00","      10867.70","      10855.18","         11","              119407.01","          5"
"SBIN","EQ","27-Sep-2018","        263.85","        264.50","        268.60","        263.75","        265.50","        265.35","        266.30","   24829383","          6612125475.20","     124638"
"SBIN","N2","27-Sep-2018","      10730.21","      10750.00","      10800.00","      10750.00","      10800.00","      10751.61","      10751.61","         62","              666600.00","         16"
"SBIN","N5","27-Sep-2018","      11025.00","      11050.00","      11090.00","      11013.01","      11015.01","      11027.93","      11039.49","        347","             3830701.61","         39"
"SBIN","EQ","28-Sep-2018","        265.35","        266.40","        273.50","        262.50","        265.50","        265.50","        268.19","   33803139","          9065796801.30","     183277"
"SBIN","N2","28-Sep-2018","      10751.61","      10750.00","      10850.00","      10702.00","      10720.02","      10720.02","      10773.17","        159","             1712933.72","         27"
"SBIN","N5","28-Sep-2018","      11027.93","      11000.00","      11095.00","      11000.00","      11081.00","      11070.13","      11069.59","        342","             3785799.60","         52"
"SBIN","EQ","01-Oct-2018","        265.50","        265.50","        275.20","        264.10","        274.10","        273.85","        268.85","   17711738","          4761798327.20","     138561"
