"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"YESBANK","EQ","24-Jun-2019","        109.60","        112.00","        114.00","        108.85","        111.40","        111.95","        111.57","   79695315","          8891713059.50","     317682"
"YESBANK","EQ","25-Jun-2019","        111.95","        111.00","        112.50","        109.10","        109.65","        110.05","        110.29","   56892279","          6274374406.60","     217623"
"YESBANK","EQ","26-Jun-2019","        110.05","        109.00","        114.65","        108.40","        112.35","        113.05","        112.10","   72879532","          8169645315.40","     264838"
"YESBANK","EQ","27-Jun-2019","        113.05","        113.05","        114.50","        111.80","        112.50","        112.40","        112.90","   51280994","          5789563456.65","     200990"
"YESBANK","EQ","28-Jun-2019","        112.40","        112.50","        113.00","        107.50","        108.50","        108.75","        109.58","   68854685","          7545434250.05","     271806"
"YESBANK","EQ","01-Jul-2019","        108.75","        109.50","        110.50","        107.65","        108.85","        109.15","        109.28","   42545442","          4649499516.60","     182598"
"YESBANK","EQ","02-Jul-2019","        109.15","        108.05","        108.05","         99.80","        100.10","        100.80","        102.62","  149669579","         15358704802.60","     567323"
"YESBANK","EQ","03-Jul-2019","        100.80","        100.75","        103.80","         98.85","         99.80","         99.75","        101.21","  112667717","         11403637039.40","     395027"
"YESBANK","EQ","04-Jul-2019","         99.75","        101.00","        102.15","         95.20","         96.70","         96.25","         98.59","  108105010","         10658359318.25","     393181"
"YESBANK","EQ","05-Jul-2019","         96.25","         95.00","         96.85","         87.40","         87.95","         88.15","         91.41","  220546903","         20160055229.05","     790884"
"YESBANK","EQ","08-Jul-2019","         88.15","         87.00","         94.60","         85.65","         93.35","         93.15","         92.11","  197675527","         18208429501.55","     622435"
"YESBANK","EQ","09-Jul-2019","         93.15","         95.00","         97.00","         90.30","         92.20","         91.35","         93.90","  137863884","         12945431453.55","     477366"
"YESBANK","EQ","10-Jul-2019","         91.35","         92.15","         94.00","         91.50","         93.25","         93.00","         92.92","   75776545","          7041254247.70","     257668"
"YESBANK","EQ","11-Jul-2019","         93.00","         94.00","         95.00","         90.70","         93.25","         92.45","         92.33","   73432269","          6779647929.50","     264582"
"YESBANK","EQ","12-Jul-2019","         92.45","         93.25","         94.85","         91.65","         94.35","         94.20","         93.42","   60702978","          5671071738.65","     213781"
"YESBANK","EQ","15-Jul-2019","         94.20","         95.00","         99.30","         92.55","         92.85","         93.20","         95.92","  126736904","         12156902250.10","     421595"
"YESBANK","EQ","16-Jul-2019","         93.20","         94.00","        106.50","         92.25","        106.25","        103.85","         99.89","  228682135","         22842876942.75","     736995"
"YESBANK","EQ","17-Jul-2019","        103.85","        108.50","        108.50","         97.55","         98.40","         98.40","        102.28","  238375009","         24380695382.95","     809538"
"YESBANK","EQ","18-Jul-2019","         98.40","         88.60","         90.25","         79.15","         85.90","         85.80","         87.16","  229258092","         19983167416.15","     822344"
"YESBANK","EQ","19-Jul-2019","         85.80","         86.00","         86.90","         82.60","         82.75","         83.25","         84.73","  145863654","         12359702339.80","     483706"
"YESBANK","EQ","22-Jul-2019","         83.25","         83.30","         92.50","         81.70","         91.15","         91.15","         88.45","  208758719","         18463966354.95","     670826"
"YESBANK","EQ","23-Jul-2019","         91.15","         89.00","         93.90","         87.10","         90.25","         90.65","         91.00","  164964349","         15012539949.15","     509390"
"YESBANK","EQ","24-Jul-2019","         90.65","         91.50","         93.65","         88.15","         88.75","         89.15","         90.71","  104007122","          9434281763.50","     346799"
"YESBANK","EQ","25-Jul-2019","         89.15","         88.40","         90.40","         85.85","         87.75","         87.65","         88.18","  113015178","          9965162931.55","     363374"
"YESBANK","EQ","26-Jul-2019","         87.65","         88.75","         96.90","         87.10","         95.60","         96.05","         93.51","  186097455","         17402535012.90","     588345"
"YESBANK","EQ","29-Jul-2019","         96.05","         95.70","         98.70","         91.35","         94.70","         94.75","         94.95","  138287221","         13130583467.65","     464412"
"YESBANK","EQ","30-Jul-2019","         94.75","         95.00","         96.30","         81.15","         85.80","         86.05","         91.07","  120979045","         11017060957.00","     395139"
"YESBANK","EQ","31-Jul-2019","         86.05","         86.00","         92.35","         84.75","         89.70","         91.20","         89.36","  133054947","         11890055421.10","     419511"
"YESBANK","EQ","01-Aug-2019","         91.20","         88.95","         91.30","         85.75","         89.10","         88.40","         88.81","  111842102","          9932209669.05","     357707"
"YESBANK","EQ","02-Aug-2019","         88.40","         87.80","         90.90","         86.80","         88.15","         88.30","         88.83","  106397716","          9451833048.80","     338485"
"YESBANK","EQ","05-Aug-2019","         88.30","         88.00","         88.00","         79.50","         81.05","         81.10","         82.50","  136352605","         11248489864.85","     458718"
"YESBANK","EQ","06-Aug-2019","         81.10","         80.90","         86.65","         79.70","         85.55","         85.35","         83.58","  134819814","         11268499387.50","     420139"
"YESBANK","EQ","07-Aug-2019","         85.35","         86.50","         92.00","         86.10","         87.05","         86.85","         89.64","  171429816","         15367599723.35","     491230"
"YESBANK","EQ","08-Aug-2019","         86.85","         89.25","         89.90","         84.80","         89.45","         89.20","         88.06","  122325009","         10771452637.40","     377805"
"YESBANK","EQ","09-Aug-2019","         89.20","         91.80","         92.45","         81.15","         82.20","         82.15","         85.45","  187030766","         15981878512.80","     546004"
"YESBANK","EQ","13-Aug-2019","         82.15","         84.00","         84.20","         72.85","         73.20","         73.60","         77.48","  206712601","         16016606884.95","     644643"
"YESBANK","EQ","14-Aug-2019","         73.60","         74.90","         77.90","         70.55","         76.60","         76.55","         75.51","  173114134","         13071756783.10","     512452"
"YESBANK","EQ","16-Aug-2019","         76.55","         79.00","         81.45","         76.85","         78.50","         79.45","         79.28","  143478784","         11374310743.70","     447994"
"YESBANK","EQ","19-Aug-2019","         79.45","         79.45","         80.75","         76.00","         76.80","         76.65","         77.98","  127652182","          9954116291.05","     383538"
"YESBANK","EQ","20-Aug-2019","         76.65","         76.95","         76.95","         70.50","         71.55","         71.20","         72.28","  167966737","         12140559139.10","     480588"
"YESBANK","EQ","21-Aug-2019","         71.20","         71.20","         71.50","         64.55","         65.05","         65.40","         67.70","  228212985","         15449793793.60","     592928"
"YESBANK","EQ","22-Aug-2019","         65.40","         66.40","         67.70","         53.20","         57.45","         56.30","         59.83","  314692568","         18828302482.25","     759126"
"YESBANK","EQ","23-Aug-2019","         56.30","         56.40","         61.25","         54.75","         59.45","         59.25","         58.89","  309367850","         18219656397.95","     742741"
"YESBANK","EQ","26-Aug-2019","         59.25","         62.95","         64.70","         57.35","         62.25","         62.90","         61.12","  277799302","         16978190443.60","     632346"
"YESBANK","EQ","27-Aug-2019","         62.90","         62.90","         65.35","         62.50","         64.95","         64.50","         64.02","  190996863","         12227084632.65","     454909"
"YESBANK","EQ","28-Aug-2019","         64.50","         64.50","         65.15","         58.05","         59.90","         59.50","         61.07","  223167624","         13629226542.35","     550714"
"YESBANK","EQ","29-Aug-2019","         59.50","         59.25","         59.30","         55.00","         57.50","         57.40","         56.71","  188754023","         10704090446.10","     470010"
"YESBANK","EQ","30-Aug-2019","         57.40","         58.25","         60.95","         55.50","         60.40","         59.95","         57.86","  226395035","         13100090625.85","     516012"
"YESBANK","EQ","03-Sep-2019","         59.95","         59.25","         62.30","         57.65","         58.60","         58.75","         59.62","  196326964","         11705756406.20","     451396"
